product_class,Month,sales_volume
C1028,2015-05-01,158274.0
C1028,2015-06-01,132094.0
C1028,2015-07-01,136931.0
C1028,2015-08-01,136581.0
C1028,2015-09-01,115845.0
C1028,2015-10-01,133069.0
C1028,2015-11-01,133690.0
C1028,2015-12-01,248048.0
C1028,2016-01-01,108521.0
C1028,2016-02-01,126407.0
C1028,2016-03-01,126446.0
C1028,2016-04-01,132589.0
C1028,2016-05-01,150513.0
C1028,2016-06-01,144998.0
C1028,2016-07-01,139286.0
C1028,2016-08-01,125446.0
C1028,2016-09-01,132809.0
C1028,2016-10-01,133830.0
C1028,2016-11-01,190430.0
C1028,2016-12-01,313973.0
C1028,2017-01-01,135485.0
C1028,2017-02-01,181763.0
C1028,2017-03-01,212362.0
C1028,2017-04-01,194358.0
C1028,2017-05-01,232772.0
C1028,2017-06-01,171088.0
C1028,2017-07-01,182271.0
C1029,2013-01-01,718.0
C1029,2013-02-01,1081.0
C1029,2013-03-01,1020.0
C1029,2013-04-01,982.0
C1029,2013-05-01,831.0
C1029,2013-06-01,725.0
C1029,2013-07-01,669.0
C1029,2013-08-01,331.0
C1029,2013-09-01,20.0
C1029,2013-10-01,478.0
C1029,2013-11-01,836.0
C1029,2013-12-01,2230.0
C1029,2014-01-01,765.0
C1029,2014-02-01,1126.0
C1029,2014-03-01,1187.0
C1029,2014-04-01,1029.0
C1029,2014-05-01,1033.0
C1029,2014-06-01,1338.0
C1029,2014-07-01,1319.0
C1029,2014-08-01,1399.0
C1029,2014-09-01,1115.0
C1029,2014-10-01,238.0
C1029,2014-11-01,37.0
C1029,2014-12-01,6.0
C1029,2015-01-01,737.0
C1029,2015-02-01,1163.0
C1029,2015-03-01,1292.0
C1029,2015-04-01,151.0
C1029,2015-05-01,31.0
C1029,2015-06-01,17.0
C1029,2015-07-01,6.0
C1029,2015-08-01,2.0
C1029,2015-09-01,454.0
C1029,2015-10-01,941.0
C1029,2015-11-01,660.0
C1029,2015-12-01,1188.0
C1029,2016-01-01,467.0
C1029,2016-02-01,599.0
C1029,2016-03-01,607.0
C1029,2016-04-01,628.0
C1029,2016-05-01,606.0
C1029,2016-06-01,595.0
C1029,2016-07-01,568.0
C1029,2016-08-01,688.0
C1029,2016-09-01,701.0
C1029,2016-10-01,697.0
C1029,2016-11-01,537.0
C1029,2016-12-01,1047.0
C1029,2017-01-01,532.0
C1029,2017-02-01,594.0
C1029,2017-03-01,237.0
C1029,2017-04-01,98.0
C1029,2017-05-01,48.0
C1029,2017-06-01,170.0
C1029,2017-07-01,846.0
C1030,2013-01-01,29936.0
C1030,2013-02-01,30498.0
C1030,2013-03-01,36473.0
C1030,2013-04-01,36490.0
C1030,2013-05-01,44793.0
C1030,2013-06-01,40171.0
C1030,2013-07-01,40309.0
C1030,2013-08-01,39592.0
C1030,2013-09-01,35353.0
C1030,2013-10-01,38246.0
C1030,2013-11-01,51363.0
C1030,2013-12-01,392282.0
C1030,2014-01-01,62031.0
C1030,2014-02-01,30974.0
C1030,2014-03-01,64684.0
C1030,2014-04-01,35584.0
C1030,2014-05-01,41729.0
C1030,2014-06-01,39602.0
C1030,2014-07-01,69101.0
C1030,2014-08-01,48701.0
C1030,2014-09-01,57554.0
C1030,2014-10-01,63712.0
C1030,2014-11-01,85839.0
C1030,2014-12-01,502580.0
C1030,2015-01-01,62733.0
C1030,2015-02-01,67506.0
C1030,2015-03-01,76903.0
C1030,2015-04-01,81023.0
C1030,2015-05-01,93079.0
C1030,2015-06-01,85190.0
C1030,2015-07-01,92194.0
C1030,2015-08-01,91286.0
C1030,2015-09-01,80956.0
C1030,2015-10-01,96175.0
C1030,2015-11-01,112914.0
C1030,2015-12-01,490547.0
C1030,2016-01-01,70601.0
C1030,2016-02-01,76942.0
C1030,2016-03-01,81738.0
C1030,2016-04-01,89401.0
C1030,2016-05-01,93475.0
C1030,2016-06-01,86928.0
C1030,2016-07-01,98590.0
C1030,2016-08-01,92526.0
C1030,2016-09-01,87321.0
C1030,2016-10-01,94571.0
C1030,2016-11-01,94919.0
C1030,2016-12-01,468487.0
C1030,2017-01-01,80814.0
C1030,2017-02-01,86434.0
C1030,2017-03-01,94147.0
C1030,2017-04-01,98451.0
C1030,2017-05-01,103393.0
C1030,2017-06-01,99713.0
C1030,2017-07-01,105973.0
C1032,2013-01-01,139074.0
C1032,2013-02-01,132949.0
C1032,2013-03-01,151906.0
C1032,2013-04-01,138062.0
C1032,2013-05-01,146914.0
C1032,2013-06-01,148292.0
C1032,2013-07-01,147390.0
C1032,2013-08-01,149418.0
C1032,2013-09-01,145083.0
C1032,2013-10-01,160416.0
C1032,2013-11-01,143407.0
C1032,2013-12-01,213723.0
C1032,2014-01-01,140999.0
C1032,2014-02-01,133851.0
C1032,2014-03-01,158561.0
C1032,2014-04-01,143503.0
C1032,2014-05-01,144641.0
C1032,2014-06-01,141427.0
C1032,2014-07-01,144634.0
C1032,2014-08-01,150241.0
C1032,2014-09-01,145689.0
C1032,2014-10-01,171481.0
C1032,2014-11-01,155465.0
C1032,2014-12-01,222342.0
C1032,2015-01-01,153205.0
C1032,2015-02-01,140581.0
C1032,2015-03-01,160187.0
C1032,2015-04-01,153408.0
C1032,2015-05-01,159850.0
C1032,2015-06-01,149355.0
C1032,2015-07-01,158966.0
C1032,2015-08-01,166216.0
C1032,2015-09-01,153697.0
C1032,2015-10-01,331065.0
C1032,2015-11-01,304234.0
C1032,2015-12-01,419073.0
C1032,2016-01-01,319600.0
C1032,2016-02-01,289056.0
C1032,2016-03-01,313036.0
C1032,2016-04-01,318167.0
C1032,2016-05-01,313636.0
C1032,2016-06-01,292829.0
C1032,2016-07-01,311453.0
C1032,2016-08-01,286860.0
C1032,2016-09-01,283145.0
C1032,2016-10-01,320260.0
C1032,2016-11-01,317367.0
C1032,2016-12-01,439911.0
C1032,2017-01-01,311469.0
C1032,2017-02-01,290855.0
C1032,2017-03-01,338723.0
C1032,2017-04-01,358720.0
C1032,2017-05-01,324626.0
C1032,2017-06-01,324061.0
C1032,2017-07-01,342338.0
C1033,2013-01-01,106.0
C1033,2013-02-01,126.0
C1033,2013-03-01,144.0
C1033,2013-04-01,136.0
C1033,2013-05-01,133.0
C1033,2013-06-01,136.0
C1033,2013-07-01,127.0
C1033,2013-08-01,138.0
C1033,2013-09-01,141.0
C1033,2013-10-01,191.0
C1033,2013-11-01,305.0
C1033,2013-12-01,643.0
C1033,2014-01-01,402.0
C1033,2014-02-01,363.0
C1033,2014-03-01,486.0
C1033,2014-04-01,286.0
C1033,2014-05-01,69.0
C1033,2014-06-01,37.0
C1033,2014-07-01,7.0
C1033,2014-08-01,7.0
C1033,2014-09-01,1.0
C1033,2014-11-01,1.0
C1033,2014-12-01,442.0
C1033,2015-01-01,513.0
C1033,2015-02-01,573.0
C1033,2015-03-01,649.0
C1033,2015-04-01,459.0
C1033,2015-05-01,554.0
C1033,2015-06-01,489.0
C1033,2015-07-01,434.0
C1033,2015-08-01,424.0
C1033,2015-09-01,422.0
C1033,2015-10-01,328.0
C1033,2015-11-01,319.0
C1033,2015-12-01,691.0
C1033,2016-01-01,661.0
C1033,2016-02-01,299.0
C1033,2016-03-01,257.0
C1033,2016-04-01,491.0
C1033,2016-05-01,377.0
C1033,2016-06-01,340.0
C1033,2016-07-01,399.0
C1033,2016-08-01,458.0
C1033,2016-09-01,691.0
C1033,2016-10-01,558.0
C1033,2016-11-01,638.0
C1033,2016-12-01,1014.0
C1033,2017-01-01,785.0
C1033,2017-02-01,708.0
C1033,2017-03-01,601.0
C1033,2017-04-01,527.0
C1033,2017-05-01,493.0
C1033,2017-06-01,465.0
C1033,2017-07-01,441.0
C1034,2013-01-01,174896.0
C1034,2013-02-01,171435.0
C1034,2013-03-01,199724.0
C1034,2013-04-01,192055.0
C1034,2013-05-01,206386.0
C1034,2013-06-01,209678.0
C1034,2013-07-01,198166.0
C1034,2013-08-01,201004.0
C1034,2013-09-01,202021.0
C1034,2013-10-01,205828.0
C1034,2013-11-01,206300.0
C1034,2013-12-01,249579.0
C1034,2014-01-01,211874.0
C1034,2014-02-01,197776.0
C1034,2014-03-01,226430.0
C1034,2014-04-01,204543.0
C1034,2014-05-01,217585.0
C1034,2014-06-01,219623.0
C1034,2014-07-01,227547.0
C1034,2014-08-01,234910.0
C1034,2014-09-01,227484.0
C1034,2014-10-01,229565.0
C1034,2014-11-01,246056.0
C1034,2014-12-01,281116.0
C1034,2015-01-01,225680.0
C1034,2015-02-01,211609.0
C1034,2015-03-01,245793.0
C1034,2015-04-01,226515.0
C1034,2015-05-01,242252.0
C1034,2015-06-01,223602.0
C1034,2015-07-01,233938.0
C1034,2015-08-01,255259.0
C1034,2015-09-01,238584.0
C1034,2015-10-01,401500.0
C1034,2015-11-01,407620.0
C1034,2015-12-01,502151.0
C1034,2016-01-01,437582.0
C1034,2016-02-01,403106.0
C1034,2016-03-01,435063.0
C1034,2016-04-01,591056.0
C1034,2016-05-01,498652.0
C1034,2016-06-01,404472.0
C1034,2016-07-01,443084.0
C1034,2016-08-01,413053.0
C1034,2016-09-01,412309.0
C1034,2016-10-01,444089.0
C1034,2016-11-01,469739.0
C1034,2016-12-01,529866.0
C1034,2017-01-01,487938.0
C1034,2017-02-01,430866.0
C1034,2017-03-01,473905.0
C1034,2017-04-01,469295.0
C1034,2017-05-01,474854.0
C1034,2017-06-01,467239.0
C1034,2017-07-01,530534.0
C1035,2013-01-01,11375.0
C1035,2013-02-01,9964.0
C1035,2013-03-01,10860.0
C1035,2013-04-01,10367.0
C1035,2013-05-01,10916.0
C1035,2013-06-01,10637.0
C1035,2013-07-01,12349.0
C1035,2013-08-01,10890.0
C1035,2013-09-01,10454.0
C1035,2013-10-01,10344.0
C1035,2013-11-01,10492.0
C1035,2013-12-01,11401.0
C1035,2014-01-01,11893.0
C1035,2014-02-01,10670.0
C1035,2014-03-01,11523.0
C1035,2014-04-01,10474.0
C1035,2014-05-01,9817.0
C1035,2014-06-01,9847.0
C1035,2014-07-01,9552.0
C1035,2014-08-01,9868.0
C1035,2014-09-01,11669.0
C1035,2014-10-01,12582.0
C1035,2014-11-01,11041.0
C1035,2014-12-01,2799.0
C1035,2015-01-01,11568.0
C1035,2015-02-01,9882.0
C1035,2015-03-01,16143.0
C1035,2015-04-01,7264.0
C1035,2015-05-01,5464.0
C1035,2015-06-01,6712.0
C1035,2015-07-01,5516.0
C1035,2015-08-01,7196.0
C1035,2015-09-01,10062.0
C1035,2015-10-01,9244.0
C1035,2015-11-01,9150.0
C1035,2015-12-01,10042.0
C1035,2016-01-01,11574.0
C1035,2016-02-01,8634.0
C1035,2016-03-01,8971.0
C1035,2016-04-01,10843.0
C1035,2016-05-01,12931.0
C1035,2016-06-01,12316.0
C1035,2016-07-01,13420.0
C1035,2016-08-01,10235.0
C1035,2016-09-01,9068.0
C1035,2016-10-01,9683.0
C1035,2016-11-01,9584.0
C1035,2016-12-01,10515.0
C1035,2017-01-01,10854.0
C1035,2017-02-01,9485.0
C1035,2017-03-01,10732.0
C1035,2017-04-01,9034.0
C1035,2017-05-01,7826.0
C1035,2017-06-01,10106.0
C1035,2017-07-01,5040.0
C1036,2013-01-01,32997.0
C1036,2013-02-01,31546.0
C1036,2013-03-01,42705.0
C1036,2013-04-01,42283.0
C1036,2013-05-01,44397.0
C1036,2013-06-01,47741.0
C1036,2013-07-01,45111.0
C1036,2013-08-01,46350.0
C1036,2013-09-01,49590.0
C1036,2013-10-01,51771.0
C1036,2013-11-01,55097.0
C1036,2013-12-01,110844.0
C1036,2014-01-01,47763.0
C1036,2014-02-01,48307.0
C1036,2014-03-01,54724.0
C1036,2014-04-01,49238.0
C1036,2014-05-01,51402.0
C1036,2014-06-01,57000.0
C1036,2014-07-01,59123.0
C1036,2014-08-01,65909.0
C1036,2014-09-01,68338.0
C1036,2014-10-01,64301.0
C1036,2014-11-01,71319.0
C1036,2014-12-01,118937.0
C1036,2015-01-01,55177.0
C1036,2015-02-01,53116.0
C1036,2015-03-01,65827.0
C1036,2015-04-01,62456.0
C1036,2015-05-01,70276.0
C1036,2015-06-01,65384.0
C1036,2015-07-01,62646.0
C1036,2015-08-01,66737.0
C1036,2015-09-01,66048.0
C1036,2015-10-01,65266.0
C1036,2015-11-01,66456.0
C1036,2015-12-01,138979.0
C1036,2016-01-01,58878.0
C1036,2016-02-01,52952.0
C1036,2016-03-01,59702.0
C1036,2016-04-01,64958.0
C1036,2016-05-01,70523.0
C1036,2016-06-01,62186.0
C1036,2016-07-01,62715.0
C1036,2016-08-01,59415.0
C1036,2016-09-01,62031.0
C1036,2016-10-01,79939.0
C1036,2016-11-01,70372.0
C1036,2016-12-01,167556.0
C1036,2017-01-01,76937.0
C1036,2017-02-01,58252.0
C1036,2017-03-01,68175.0
C1036,2017-04-01,68279.0
C1036,2017-05-01,73794.0
C1036,2017-06-01,70965.0
C1036,2017-07-01,77860.0
C1038,2013-01-01,14212.0
C1038,2013-02-01,11424.0
C1038,2013-03-01,13432.0
C1038,2013-04-01,13078.0
C1038,2013-05-01,14356.0
C1038,2013-06-01,17142.0
C1038,2013-07-01,17377.0
C1038,2013-08-01,13449.0
C1038,2013-09-01,10185.0
C1038,2013-10-01,10455.0
C1038,2013-11-01,11432.0
C1038,2013-12-01,31873.0
C1038,2014-01-01,11997.0
C1038,2014-02-01,9787.0
C1038,2014-03-01,9037.0
C1038,2014-04-01,7863.0
C1038,2014-05-01,9472.0
C1038,2014-06-01,14928.0
C1038,2014-07-01,23856.0
C1038,2014-08-01,26547.0
C1038,2014-09-01,19960.0
C1038,2014-10-01,18338.0
C1038,2014-11-01,21364.0
C1038,2014-12-01,45749.0
C1038,2015-01-01,12426.0
C1038,2015-02-01,12485.0
C1038,2015-03-01,15622.0
C1038,2015-04-01,15469.0
C1038,2015-05-01,17695.0
C1038,2015-06-01,14329.0
C1038,2015-07-01,14573.0
C1038,2015-08-01,17184.0
C1038,2015-09-01,15990.0
C1038,2015-10-01,17959.0
C1038,2015-11-01,14598.0
C1038,2015-12-01,32284.0
C1038,2016-01-01,11957.0
C1038,2016-02-01,12719.0
C1038,2016-03-01,13801.0
C1038,2016-04-01,15707.0
C1038,2016-05-01,15949.0
C1038,2016-06-01,13253.0
C1038,2016-07-01,14066.0
C1038,2016-08-01,13801.0
C1038,2016-09-01,12980.0
C1038,2016-10-01,13319.0
C1038,2016-11-01,16821.0
C1038,2016-12-01,42011.0
C1038,2017-01-01,17092.0
C1038,2017-02-01,11680.0
C1038,2017-03-01,17091.0
C1038,2017-04-01,19244.0
C1038,2017-05-01,18969.0
C1038,2017-06-01,18513.0
C1038,2017-07-01,23531.0
C1039,2013-01-01,13270.0
C1039,2013-02-01,16901.0
C1039,2013-03-01,21133.0
C1039,2013-04-01,16743.0
C1039,2013-05-01,21890.0
C1039,2013-06-01,22862.0
C1039,2013-07-01,20870.0
C1039,2013-08-01,21021.0
C1039,2013-09-01,20114.0
C1039,2013-10-01,23569.0
C1039,2013-11-01,25809.0
C1039,2013-12-01,83168.0
C1039,2014-01-01,29708.0
C1039,2014-02-01,19642.0
C1039,2014-03-01,37186.0
C1039,2014-04-01,25870.0
C1039,2014-05-01,29458.0
C1039,2014-06-01,22997.0
C1039,2014-07-01,6745.0
C1039,2014-08-01,2710.0
C1039,2014-09-01,14329.0
C1039,2014-10-01,26019.0
C1039,2014-11-01,37752.0
C1039,2014-12-01,120080.0
C1039,2015-01-01,28131.0
C1039,2015-02-01,25009.0
C1039,2015-03-01,31070.0
C1039,2015-04-01,28458.0
C1039,2015-05-01,33466.0
C1039,2015-06-01,36447.0
C1039,2015-07-01,36209.0
C1039,2015-08-01,37158.0
C1039,2015-09-01,32931.0
C1039,2015-10-01,41850.0
C1039,2015-11-01,37883.0
C1039,2015-12-01,121995.0
C1039,2016-01-01,28857.0
C1039,2016-02-01,24857.0
C1039,2016-03-01,27605.0
C1039,2016-04-01,30889.0
C1039,2016-05-01,39007.0
C1039,2016-06-01,28379.0
C1039,2016-07-01,28171.0
C1039,2016-08-01,24838.0
C1039,2016-09-01,24012.0
C1039,2016-10-01,31377.0
C1039,2016-11-01,37134.0
C1039,2016-12-01,141275.0
C1039,2017-01-01,29449.0
C1039,2017-02-01,25728.0
C1039,2017-03-01,21273.0
C1039,2017-04-01,26000.0
C1039,2017-05-01,28143.0
C1039,2017-06-01,24427.0
C1039,2017-07-01,23530.0
C1040,2013-01-01,305660.0
C1040,2013-02-01,333989.0
C1040,2013-03-01,477276.0
C1040,2013-04-01,543071.0
C1040,2013-05-01,606461.0
C1040,2013-06-01,726745.0
C1040,2013-07-01,781529.0
C1040,2013-08-01,872438.0
C1040,2013-09-01,807870.0
C1040,2013-10-01,772763.0
C1040,2013-11-01,754214.0
C1040,2013-12-01,700554.0
C1040,2014-01-01,682116.0
C1040,2014-02-01,672729.0
C1040,2014-03-01,796998.0
C1040,2014-04-01,771408.0
C1040,2014-05-01,851697.0
C1040,2014-06-01,835199.0
C1040,2014-07-01,774328.0
C1040,2014-08-01,812665.0
C1040,2014-09-01,779153.0
C1040,2014-10-01,835650.0
C1040,2014-11-01,875511.0
C1040,2014-12-01,848945.0
C1040,2015-01-01,790364.0
C1040,2015-02-01,778351.0
C1040,2015-03-01,879530.0
C1040,2015-04-01,832303.0
C1040,2015-05-01,950228.0
C1040,2015-06-01,836630.0
C1040,2015-07-01,880354.0
C1040,2015-08-01,908929.0
C1040,2015-09-01,913971.0
C1040,2015-10-01,904169.0
C1040,2015-11-01,848763.0
C1040,2015-12-01,821480.0
C1040,2016-01-01,832840.0
C1040,2016-02-01,822861.0
C1040,2016-03-01,832327.0
C1040,2016-04-01,1015600.0
C1040,2016-05-01,932277.0
C1040,2016-06-01,845887.0
C1040,2016-07-01,895766.0
C1040,2016-08-01,811897.0
C1040,2016-09-01,835365.0
C1040,2016-10-01,940804.0
C1040,2016-11-01,882598.0
C1040,2016-12-01,911693.0
C1040,2017-01-01,881793.0
C1040,2017-02-01,814128.0
C1040,2017-03-01,925978.0
C1040,2017-04-01,956260.0
C1040,2017-05-01,978692.0
C1040,2017-06-01,969914.0
C1040,2017-07-01,969638.0
C1041,2016-12-01,1166.0
C1041,2017-01-01,322.0
C1041,2017-02-01,235.0
C1041,2017-03-01,216.0
C1041,2017-04-01,301.0
C1041,2017-05-01,573.0
C1041,2017-06-01,168.0
C1041,2017-07-01,93.0
C1042,2013-01-01,147194.0
C1042,2013-02-01,125204.0
C1042,2013-03-01,146956.0
C1042,2013-04-01,139921.0
C1042,2013-05-01,155352.0
C1042,2013-06-01,144889.0
C1042,2013-07-01,132038.0
C1042,2013-08-01,151156.0
C1042,2013-09-01,149731.0
C1042,2013-10-01,139720.0
C1042,2013-11-01,144864.0
C1042,2013-12-01,159989.0
C1042,2014-01-01,147443.0
C1042,2014-02-01,133288.0
C1042,2014-03-01,160758.0
C1042,2014-04-01,143360.0
C1042,2014-05-01,163164.0
C1042,2014-06-01,165830.0
C1042,2014-07-01,146976.0
C1042,2014-08-01,147484.0
C1042,2014-09-01,137148.0
C1042,2014-10-01,134276.0
C1042,2014-11-01,165030.0
C1042,2014-12-01,257205.0
C1042,2015-01-01,226318.0
C1042,2015-02-01,207819.0
C1042,2015-03-01,262162.0
C1042,2015-04-01,255552.0
C1042,2015-05-01,280335.0
C1042,2015-06-01,255821.0
C1042,2015-07-01,269915.0
C1042,2015-08-01,264167.0
C1042,2015-09-01,258757.0
C1042,2015-10-01,253172.0
C1042,2015-11-01,243744.0
C1042,2015-12-01,285257.0
C1042,2016-01-01,247092.0
C1042,2016-02-01,245875.0
C1042,2016-03-01,242028.0
C1042,2016-04-01,271065.0
C1042,2016-05-01,283433.0
C1042,2016-06-01,228912.0
C1042,2016-07-01,250274.0
C1042,2016-08-01,240686.0
C1042,2016-09-01,242256.0
C1042,2016-10-01,259289.0
C1042,2016-11-01,250670.0
C1042,2016-12-01,307305.0
C1042,2017-01-01,245380.0
C1042,2017-02-01,222877.0
C1042,2017-03-01,340287.0
C1042,2017-04-01,269603.0
C1042,2017-05-01,265245.0
C1042,2017-06-01,332419.0
C1042,2017-07-01,265617.0
C1044,2013-01-01,82952.0
C1044,2013-02-01,79562.0
C1044,2013-03-01,91673.0
C1044,2013-04-01,78395.0
C1044,2013-05-01,78212.0
C1044,2013-06-01,85206.0
C1044,2013-07-01,81610.0
C1044,2013-08-01,81145.0
C1044,2013-09-01,80116.0
C1044,2013-10-01,81039.0
C1044,2013-11-01,76180.0
C1044,2013-12-01,79508.0
C1044,2014-01-01,78946.0
C1044,2014-02-01,76127.0
C1044,2014-03-01,83325.0
C1044,2014-04-01,81355.0
C1044,2014-05-01,77979.0
C1044,2014-06-01,73511.0
C1044,2014-07-01,80844.0
C1044,2014-08-01,82413.0
C1044,2014-09-01,81453.0
C1044,2014-10-01,78223.0
C1044,2014-11-01,80896.0
C1044,2014-12-01,95891.0
C1044,2015-01-01,85266.0
C1044,2015-02-01,76352.0
C1044,2015-03-01,90398.0
C1044,2015-04-01,80461.0
C1044,2015-05-01,86825.0
C1044,2015-06-01,85410.0
C1044,2015-07-01,92272.0
C1044,2015-08-01,95997.0
C1044,2015-09-01,93823.0
C1044,2015-10-01,108006.0
C1044,2015-11-01,97237.0
C1044,2015-12-01,109251.0
C1044,2016-01-01,115743.0
C1044,2016-02-01,104487.0
C1044,2016-03-01,111608.0
C1044,2016-04-01,152303.0
C1044,2016-05-01,114469.0
C1044,2016-06-01,108890.0
C1044,2016-07-01,110063.0
C1044,2016-08-01,99921.0
C1044,2016-09-01,95741.0
C1044,2016-10-01,99332.0
C1044,2016-11-01,91704.0
C1044,2016-12-01,102638.0
C1044,2017-01-01,103643.0
C1044,2017-02-01,91922.0
C1044,2017-03-01,103389.0
C1044,2017-04-01,104387.0
C1044,2017-05-01,94659.0
C1044,2017-06-01,91685.0
C1044,2017-07-01,94504.0
C1045,2013-01-01,201331.0
C1045,2013-02-01,192983.0
C1045,2013-03-01,229294.0
C1045,2013-04-01,211832.0
C1045,2013-05-01,219093.0
C1045,2013-06-01,225500.0
C1045,2013-07-01,216415.0
C1045,2013-08-01,219577.0
C1045,2013-09-01,218305.0
C1045,2013-10-01,209753.0
C1045,2013-11-01,206926.0
C1045,2013-12-01,268323.0
C1045,2014-01-01,209467.0
C1045,2014-02-01,195396.0
C1045,2014-03-01,216712.0
C1045,2014-04-01,204080.0
C1045,2014-05-01,219907.0
C1045,2014-06-01,234470.0
C1045,2014-07-01,228788.0
C1045,2014-08-01,240364.0
C1045,2014-09-01,217656.0
C1045,2014-10-01,230606.0
C1045,2014-11-01,234698.0
C1045,2014-12-01,285141.0
C1045,2015-01-01,223030.0
C1045,2015-02-01,204378.0
C1045,2015-03-01,246329.0
C1045,2015-04-01,213326.0
C1045,2015-05-01,240142.0
C1045,2015-06-01,222939.0
C1045,2015-07-01,213736.0
C1045,2015-08-01,248403.0
C1045,2015-09-01,230691.0
C1045,2015-10-01,231827.0
C1045,2015-11-01,226834.0
C1045,2015-12-01,286461.0
C1045,2016-01-01,228633.0
C1045,2016-02-01,219324.0
C1045,2016-03-01,242259.0
C1045,2016-04-01,353338.0
C1045,2016-05-01,254873.0
C1045,2016-06-01,210555.0
C1045,2016-07-01,228409.0
C1045,2016-08-01,210354.0
C1045,2016-09-01,199404.0
C1045,2016-10-01,204749.0
C1045,2016-11-01,203084.0
C1045,2016-12-01,269800.0
C1045,2017-01-01,211117.0
C1045,2017-02-01,198278.0
C1045,2017-03-01,226949.0
C1045,2017-04-01,229005.0
C1045,2017-05-01,228727.0
C1045,2017-06-01,207947.0
C1045,2017-07-01,216333.0
C1046,2014-01-01,92.33
C1046,2014-11-01,460.315
C1046,2014-12-01,1944.39
C1046,2015-01-01,132.182
C1046,2015-02-01,4.45
C1046,2015-08-01,1.0
C1046,2015-11-01,82.799
C1046,2015-12-01,2755.991
C1046,2016-01-01,75.688
C1046,2016-02-01,5.4750000000000005
C1046,2016-11-01,110.655
C1046,2016-12-01,1607.82
C1046,2017-01-01,67.53099999999999
C1046,2017-03-01,1.191
C1046,2017-04-01,6.118
C1046,2017-05-01,17.472
C1046,2017-06-01,5.170999999999999
C1046,2017-07-01,2.118
C1048,2013-01-01,76899.0
C1048,2013-02-01,76533.0
C1048,2013-03-01,92522.0
C1048,2013-04-01,86637.0
C1048,2013-05-01,88089.0
C1048,2013-06-01,88882.0
C1048,2013-07-01,89674.0
C1048,2013-08-01,91374.0
C1048,2013-09-01,78804.0
C1048,2013-10-01,66977.0
C1048,2013-11-01,67510.0
C1048,2013-12-01,83017.0
C1048,2014-01-01,62117.0
C1048,2014-02-01,60130.0
C1048,2014-03-01,68639.0
C1048,2014-04-01,64721.0
C1048,2014-05-01,64286.0
C1048,2014-06-01,63203.0
C1048,2014-07-01,67095.0
C1048,2014-08-01,89668.0
C1048,2014-09-01,85848.0
C1048,2014-10-01,93556.0
C1048,2014-11-01,89558.0
C1048,2014-12-01,115609.0
C1048,2015-01-01,88186.0
C1048,2015-02-01,84075.0
C1048,2015-03-01,100731.0
C1048,2015-04-01,97541.0
C1048,2015-05-01,103265.0
C1048,2015-06-01,93620.0
C1048,2015-07-01,101706.0
C1048,2015-08-01,107233.0
C1048,2015-09-01,101662.0
C1048,2015-10-01,115824.0
C1048,2015-11-01,108115.0
C1048,2015-12-01,132695.0
C1048,2016-01-01,107222.0
C1048,2016-02-01,106245.0
C1048,2016-03-01,121238.0
C1048,2016-04-01,132416.0
C1048,2016-05-01,121434.0
C1048,2016-06-01,106788.0
C1048,2016-07-01,116917.0
C1048,2016-08-01,109402.0
C1048,2016-09-01,104756.0
C1048,2016-10-01,113431.0
C1048,2016-11-01,125522.0
C1048,2016-12-01,146152.0
C1048,2017-01-01,108615.0
C1048,2017-02-01,102745.0
C1048,2017-03-01,115359.0
C1048,2017-04-01,117626.0
C1048,2017-05-01,111564.0
C1048,2017-06-01,110724.0
C1048,2017-07-01,116095.0
C1050,2015-10-01,29014.0
C1050,2015-11-01,27663.0
C1050,2015-12-01,28838.0
C1050,2016-01-01,29346.0
C1050,2016-02-01,25915.0
C1050,2016-03-01,27369.0
C1050,2016-04-01,27034.0
C1050,2016-05-01,27843.0
C1050,2016-06-01,23967.0
C1050,2016-07-01,25608.0
C1050,2016-08-01,24021.0
C1050,2016-09-01,23837.0
C1050,2016-10-01,26110.0
C1050,2016-11-01,30450.0
C1050,2016-12-01,26545.0
C1050,2017-01-01,26552.0
C1050,2017-02-01,21082.0
C1050,2017-03-01,23688.0
C1050,2017-04-01,24558.0
C1050,2017-05-01,23291.0
C1050,2017-06-01,22981.0
C1050,2017-07-01,23776.0
C1052,2015-10-01,30760.0
C1052,2015-11-01,24722.0
C1052,2015-12-01,26868.0
